0.37534,2.6268,-2.127,-0.42485,0.24924,0.046599,0.77091,-0.58255,0.47345,0.19652,-1.4034,-3.1098,0.6359,-1.9237,-0.41626,-1.4868,0.025697,-0.26284,0.83432,0.65493,-0.24015,0.48612,0.31323,0.52108,0.63946,1.8844,-1.7192,-0.25127,2.311,0.28492,-2.2309,-0.029941,2.5536,0.93152,-1.2948,0.21366,-1.2934,0.43596,0.3158,-0.63511,-0.52197,0.75481,0.63723,-0.16321,-1.5841,-1.3962,2.2296,0.35285,0.51214,0.34682,-0.42426,-0.64406,-0.47797,1.6289,1.0013,2.1131,0.040295,1.3134,1.0537,-4.6355,-2.6203,-0.2839,2.514,0.70291,0.33379,3.4357,3.0554,-1.2452,2.952,1.7585,-0.046983,0.73104,1.1176,-2.8359,0.88787,-0.70219,0.87598,2.008,2.374,-1.1849,2.0039,0.87307,0.48321,0.52868,0.5275,0.2578,0.52098,0.27052,-0.22853,0.07789,1.5519,1.7631,-0.61473,-0.59225,0.44921,0.50588,0.092287,0.69329,-1.0721,-0.33786,-0.38369,-0.80786,-1.1074,-0.43529,0.57958,0.92564,-0.18846,0.09226,0.13026,0.06998,-2.6903,-2.2665,-1.1525,-1.1744,0.076141,0.69557,-0.60028,1.0445,-3.5009,-2.8432,0.34852,0.73816,1.5602,0.3155,0.01658,0.11955,0.11547,-0.01337,1.5158,0.21844,2.6907,1.4515,0.90007,0.021807,-1.5956,-0.11701,-1.5532,-1.164,0.26285,1.5098,0.82981,-0.4298,-0.13838,1.0295,0.48626,-0.2079,1.3722,0.20285,-0.08475,3.678,1.3774,1.6946,-1.7438,2.5267,-0.39254,-0.58517,-0.31841,-1.4289,0.25595,1.922
-1.2397,2.2307,0.95288,-0.11864,-0.87528,1.453,0.47836,-3.0716,-1.6217,2.0543,0.76617,-1.2561,-0.23729,3.2674,-0.20939,-0.24028,0.0034862,0.7523,-0.0040546,-0.55968,-0.24875,0.84308,1.029,2.5479,1.3614,-1.5243,-0.4106,-1.2594,-0.32794,0.93245,-0.34569,2.8962,1.4956,0.47423,2.2997,0.67169,1.3302,-0.68308,0.55203,-0.17065,-0.61346,0.21096,-0.21025,-0.75094,0.50538,0.11877,3.0782,-0.42661,-0.87083,-1.0658,0.89727,-0.78772,-0.017128,1.1173,1.6317,-0.00019521,-2.86,-0.64741,1.1759,3.3689,-1.012,-1.4531,-1.1435,-0.28109,-1.1237,-2.5943,-1.8592,-0.45887,-0.34655,-1.3393,1.1784,0.051246,-2.4219,-1.2224,0.85824,2.2827,1.9477,2.0418,-1.4409,-2.5623,-0.43088,0.88231,1.0618,0.61999,-0.38506,-5.2626,0.19446,0.2546,-0.78298,0.8013,0.182,-0.32467,-0.016416,0.59861,-0.1425,-0.4978,1.5764,2.1054,0.19879,1.1323,-0.48687,0.70969,-0.87604,-0.18027,0.40053,0.45363,-0.73921,-0.85326,-1.1951,-0.28714,0.29503,1.2844,2.1669,0.27744,-0.22613,3.2322,-0.011763,-0.094179,-0.67585,1.5926,0.43807,-1.1511,-0.47624,-0.88623,0.1513,-0.05623,-2.4715,-1.4998,1.9948,0.81802,0.059492,0.65294,0.86718,1.275,0.4972,-1.4186,0.077924,-1.8839,1.0055,0.36809,-0.42147,-3.0379,0.034522,-1.06,0.4054,-0.4957,2.2593,0.076074,0.32755,-0.6908,-0.17344,0.80035,1.2565,2.1077,0.15516,1.3867,-0.015024,1.3969,-0.075776,-1.4435
0.6367,0.62945,2.6623,0.36917,-0.41927,-0.75318,0.45641,0.65551,1.3398,-1.0139,-2.7573,-1.2765,-1.845,-3.7946,0.83036,2.922,-2.2413,-0.75777,0.78607,1.9524,-0.77308,1.1188,-1.0354,2.1462,-0.017485,-0.080694,-1.2821,-1.967,0.60218,0.83527,0.79193,0.32948,-0.22486,-0.86607,-1.1563,-0.60815,0.55896,1.9284,-0.74208,-0.47743,-0.13887,0.20015,0.25603,0.89348,0.73092,1.0069,-0.89,-1.283,-1.3651,0.9976,2.0913,0.89569,2.0474,-0.40417,0.83479,1.3788,-0.017053,-1.5591,0.66864,1.5491,0.36731,-0.38101,1.7407,-0.68236,0.47634,-1.0239,-1.2072,-1.9377,0.44127,-0.89821,1.8352,0.15557,-0.54201,-1.3336,-1.4492,-1.4678,-0.52675,0.50452,1.3078,-0.41481,1.6819,0.9793,1.4104,0.33263,-0.023727,3.5178,-0.47399,0.82217,1.6497,2.9184,-0.54869,-0.15765,2.0636,2.2393,0.41456,0.72277,-2.5214,-4.299,1.0589,-0.70238,0.12443,-2.378,-0.43026,2.0019,0.27478,-0.26278,0.011526,1.0085,-0.19796,1.0088,-2.927,-0.50079,-1.1754,-1.6338,-1.1841,-2.5441,-3.0746,-1.1413,1.2763,1.3294,0.86048,0.38858,-0.11229,-0.55932,-0.0080419,-0.20683,1.1304,-0.48342,0.24614,-1.6956,-2.4065,-1.3459,-0.85341,-0.4917,-0.7618,0.20349,1.3351,-0.17478,0.74241,1.1274,0.39813,2.5767,-0.080959,-0.10123,-1.2773,-1.9946,-0.48111,0.19659,1.68,2.0271,-0.9256,-0.57408,-0.47482,-1.1129,1.5489,1.8446,0.53241,0.517,0.63808,0.74642
0.79587,-0.98072,-3.1067,0.62827,-0.31067,-1.5957,1.2767,2.2737,2.5126,0.61808,0.25922,1.7393,0.8962,3.9694,-1.6103,-0.73293,0.21524,0.029589,-2.2086,-0.3997,0.44294,0.43467,0.20491,2.2322,1.6032,1.3787,0.85556,-1.4026,0.53787,0.98415,2.5713,1.4003,-2.1184,-0.64333,-0.20427,-0.29666,-0.22732,-0.50414,0.20722,0.31129,-1.0562,0.036934,1.9226,0.92405,-0.40781,-0.023608,-0.75293,-0.30572,-0.38749,-0.049058,-2.1614,0.19625,-0.20802,2.0384,-1.06,-2.4492,0.53225,1.786,-1.4021,-3.6384,1.3431,1.5652,1.6153,0.0087178,-0.99665,2.7264,2.4033,2.0675,1.5655,-1.4376,1.6787,1.3823,0.82185,-0.076588,0.086763,-1.7178,-0.090058,-0.75242,0.034372,-1.0889,-0.047878,-0.4978,-1.0143,-0.55333,-0.57241,1.2757,-1.5044,-0.6697,1.2371,0.93275,-0.51076,-1.0363,-0.28788,0.3535,0.18227,0.1369,1.9088,2.4206,1.2297,0.73474,-0.39505,1.3286,0.10867,0.1289,0.98749,0.11374,0.12156,0.14825,-0.31063,-0.24645,0.068985,-2.2656,1.5659,0.73278,1.5701,0.16362,0.097817,0.486,-1.2543,1.1791,-0.09688,1.5075,-0.81664,1.2365,1.5911,1.1893,-1.858,-0.083754,-3.0717,1.2917,0.21467,-0.77484,-0.93961,-1.5917,1.109,1.9295,1.4304,1.1321,-1.9425,0.29697,-2.3719,-2.1685,-0.73963,0.4312,-0.56859,0.16493,0.41595,0.01816,-0.32831,-0.85291,1.8362,-0.35844,-0.68686,0.56883,-0.57746,0.47433,-0.94509,-0.59875,-0.34535,-0.05259
1.0936,2.2479,4.432,2.5976,-0.55033,-0.93667,0.86115,0.0034989,-2.5674,-0.026794,1.402,-1.8345,-0.0042004,1.0218,-1.0796,-1.3542,-0.80554,0.55861,2.3921,-0.83105,-1.1551,-0.17088,0.26826,-1.2272,-0.053925,0.95224,0.78198,0.26015,1.2517,-0.78552,-2.7321,0.17972,2.9692,2.6292,1.4343,-0.015985,-0.091176,0.74485,-0.35078,-0.93541,-0.82447,-0.2017,-0.8885,-1.2056,0.52393,1.1473,-0.82057,-0.73009,0.91656,-1.217,-1.3707,-2.2153,-0.12778,0.4387,0.74709,2.8876,1.3193,1.3602,-1.2107,-0.34197,-1.282,-1.849,-0.13849,0.028422,0.32283,0.25872,1.1955,0.62645,0.9933,-0.57037,0.66646,0.46683,-0.25064,-0.030163,0.41311,0.40207,-1.2383,-1.4709,-0.4937,-0.99246,-0.017556,-0.85717,-0.16323,-1.1506,1.3977,-3.4502,0.59565,-0.50771,-1.1422,-2.3028,0.3251,0.53767,-0.3155,1.3328,-0.42397,0.42344,0.82882,1.8775,-0.58421,1.2618,0.017121,1.8788,1.4028,0.81185,0.17382,1.9843,-1.0624,-1.0214,1.9223,1.5803,1.5854,3.6113,-1.0372,-1.0097,0.88211,-0.20878,-2.4989,-0.3647,1.3611,-1.0545,-0.34035,0.055486,-0.13364,-1.1226,-0.40543,-0.1475,-0.9562,0.69127,2.6539,-1.3861,-0.2979,1.2208,-1.1864,-0.59266,-0.58736,0.64555,-0.26259,0.18092,-0.41761,1.6808,1.1943,-1.2508,1.5257,1.5702,-0.21093,-0.56813,0.98939,-0.30954,1.0471,-0.062717,-0.090639,-0.73911,-1.2384,1.883,0.25153,0.20259,0.45853,-0.10636,-1.7177,-3.3753
0.80122,1.5789,0.54484,-1.7679,0.5423,1.7671,0.83999,1.3171,-2.654,1.1774,0.33384,4.4392,0.28929,-1.4478,0.72288,-0.32286,-0.73691,-0.45003,1.4057,1.8225,-1.7402,0.76204,-1.0464,2.374,0.74844,-0.11017,0.95212,-0.49947,-0.54654,0.30319,2.0772,0.93198,-0.76541,0.3783,-4.1627,-0.71909,-2.4834,-1.011,1.2452,1.2589,-0.68101,-2.0151,0.38829,0.20867,-1.2604,-0.82011,1.6662,-0.70644,-1.4851,-2.5497,0.27651,-0.23389,-0.43042,-3.6344,0.34483,1.164,-2.1971,1.2512,0.48837,2.9185,0.89099,0.98303,-1.2848,0.22231,0.74513,1.053,-0.17556,0.33923,1.9475,-0.11507,-0.81831,0.63894,-0.54393,-1.5324,-1.3842,-1.9805,2.0074,0.10008,4.0436,1.8704,-0.52462,-0.23966,-0.41049,-2.5276,0.21751,-1.5929,0.36675,-0.2576,0.79433,-0.73132,0.72177,-0.68788,0.91411,2.123,0.54128,0.57409,2.2751,1.6606,0.56012,0.51053,0.59069,0.93464,-0.14723,0.24361,0.41866,0.24574,1.4096,1.0367,-1.2627,-0.56244,0.22702,1.4462,-0.22931,-0.31818,-2.7691,-1.8795,-3.3866,-1.0102,-2.9927,-2.088,0.21362,-0.72239,-0.3411,0.60587,1.754,1.0755,1.7592,0.15796,-2.1744,-3.2005,-1.0622,-0.081573,-1.381,0.52757,0.74714,0.35756,-1.1467,-2.7557,1.0975,3.1204,0.20545,0.056008,-1.5268,-1.4122,-1.1443,-0.38797,-0.50509,-0.93517,1.4786,-0.054535,-0.62707,-0.99445,-0.053743,1.0765,-1.0521,-1.2026,0.67471,0.12892,0.76738,0.43437
0.74682,-1.0262,0.9544,0.13677,1.3174,0.83563,-0.67425,0.58309,-0.12217,-0.39327,-2.5514,-1.4974,-0.54685,-0.7336,0.83921,0.68985,0.40909,0.78945,0.40682,1.6149,-0.61082,0.7594,2.108,1.5683,-0.014543,0.044724,1.5282,-0.94484,0.694,-1.0063,0.38981,0.49666,0.40329,0.44649,-1.083,-0.45935,-0.43156,-0.53189,0.07766,0.090125,-0.34851,0.50136,0.44596,0.24736,0.049547,-0.14273,-3.359,0.13252,0.44455,1.7002,-1.1167,0.098867,-1.6747,-1.3902,1.0483,2.24,-1.4581,-0.82123,-0.4179,3.5959,-0.14731,0.32978,1.2335,-0.3933,-0.98442,5.0087,0.025983,-0.1063,1.7892,0.066759,-0.69986,-0.42373,0.70197,1.1668,-0.80916,-1.6705,-0.80604,0.89849,-0.75904,0.51802,0.52441,-0.17981,-1.1363,-0.34782,0.37337,2.372,0.026573,-0.25342,-0.84506,-1.6371,-0.22361,-1.1631,0.5465,-0.8607,1.063,-0.023973,-0.5728,-0.054869,4.0673,2.6191,1.9347,0.62962,1.4102,1.1557,-0.63111,-0.33648,-0.15518,-0.17988,-0.99506,-2.6988,-0.22909,1.8069,1.5187,0.6482,1.5815,3.2019,0.58598,0.89124,2.3851,-1.0448,0.56292,-0.35689,0.16178,0.25027,1.2664,2.1747,-1.561,1.195,-0.79347,-0.44334,0.8686,0.087486,1.3987,0.44782,-1.1129,-1.2514,-0.41691,-0.15153,-1.5655,-1.9215,-1.3729,0.27047,-0.89846,-0.0016318,-0.41191,-0.88798,-0.047031,-0.37314,1.3305,-0.17766,-0.21158,-1.4509,-0.65492,-4.1238,-0.2248,1.1738,-1.6725,-0.79137,-0.043703,-3.3245
0.14647,1.3051,0.77658,-0.10923,-0.5748,1.0613,2.0178,1.7566,-0.47816,0.5445,-0.47856,-0.17771,-0.056942,-1.9901,-0.17059,0.50441,-0.33116,-0.37094,0.44437,2.0141,0.50637,1.1524,0.74,-0.23206,-0.013535,0.54303,-2.6194,-2.952,0.22768,-0.85067,2.0673,2.3185,1.7584,0.25804,-0.91513,0.31177,-0.33274,2.4193,-0.5206,-0.75757,-1.8275,-0.64611,1.2715,1.9978,-0.9504,-1.9288,1.1002,-0.78742,2.0168,3.1726,0.28772,0.67106,0.94631,-2.2435,1.1212,1.6049,3.8655,4.3682,-3.0407,1.952,2.2672,1.1266,2.1665,0.20991,-0.50803,-3.3577,2.4136,3.3469,-0.21829,0.040671,-0.88143,-2.3713,0.77784,-0.55228,2.0337,0.86867,0.97476,-0.92659,0.31999,-3.589,-0.97681,-1.6089,3.7185,0.7714,-1.8225,1.0448,-1.519,-0.93479,0.18272,-0.51324,-0.78845,-0.70916,1.2908,-0.30363,-0.66413,-0.44222,-0.079,1.5433,-1.3375,0.17281,-1.4041,-0.76011,-1.1223,2.1677,0.45693,0.6276,-0.56549,-0.52734,4.1558,-0.99337,-1.1307,1.1359,-1.2016,-0.0044646,-0.27563,5.3494,0.76172,1.6171,-1.8576,-1.5182,0.41466,4.292,2.4196,0.61078,-0.45669,-0.52305,-1.5661,-0.60675,0.35232,-0.37458,-0.85253,-1.2825,0.80451,0.6561,1.5162,0.76326,-0.98255,0.45338,0.17552,1.0685,0.6493,-0.94166,0.022365,0.3607,0.37879,0.045095,2.8507,1.4434,-1.4302,0.53164,0.9838,0.62476,-1.1602,-3.4783,0.032001,-0.30607,-2.4821,-2.5712,0.25644,0.52562
0.50832,2.2215,1.7333,0.97432,-1.1486,-0.30714,1.6599,-0.11516,-3.6589,-1.3409,0.86197,1.6365,-2.1693,-0.3752,1.2461,0.54208,0.57337,-0.14535,-1.5279,-0.15071,0.47931,1.1382,-1.7137,-0.47504,-0.36083,-1.3413,1.0568,1.2499,-0.29786,-0.58718,2.466,2.1261,2.7504,0.37957,-0.44528,0.26328,-1.7536,-0.31233,-1.04,-0.8001,0.062109,-0.37127,1.2402,0.55384,-0.92007,0.40207,-0.57535,-0.20287,0.68946,1.2788,-0.30357,0.751,-1.8076,0.56678,1.1889,0.98417,-1.2051,-0.67369,1.306,-2.1438,0.35587,-0.3086,-4.923,0.17002,-1.5333,2.8161,5.5983,1.2345,-0.66364,-0.79548,-2.529,0.1937,-0.99303,-3.113,0.33766,1.6874,-0.41802,-0.51827,-0.10647,-2.2517,0.052738,-0.30963,0.73248,0.85347,-0.8227,-2.2826,0.25987,0.97434,-0.14217,-1.1911,0.73848,0.12752,1.5414,0.91793,0.29641,-0.2239,-1.5056,-1.4814,-0.20928,2.475,2.0751,3.9913,-1.8141,3.2547,1.4077,0.3011,-1.3768,-0.77657,-0.56204,-0.89543,1.7133,0.42278,2.7125,2.2732,-1.3031,-6.7806,-1.0375,0.76552,0.88531,-2.9115,0.78257,-0.39948,-1.2403,-0.081552,-0.91945,-0.14861,-0.10328,0.36669,3.0224,-0.078873,0.8532,1.1446,-0.60085,0.69514,-0.97594,0.43531,-0.042321,-1.3677,-0.35307,-0.4312,1.5206,-1.6908,0.38227,-0.45061,-1.0671,0.14656,-2.1825,-1.4955,1.5974,-0.79447,1.0786,0.92096,0.030382,-2.8331,0.75799,0.35373,-0.43836,0.59377,0.47374,0.42213
1.8675,1.78,-2.3767,-0.69782,1.3728,4.2637,-1.3819,-1.912,-4.101,-0.73232,0.22345,0.26614,-2.3378,-2.859,0.24603,-1.0562,-0.079519,0.52833,3.3128,2.068,-1.0184,0.34676,-0.71485,3.2818,0.82099,1.3088,-2.2224,-0.89903,-0.15573,0.068369,1.7371,-2.392,0.95001,-0.11733,-2.4222,-1.5473,-0.89886,0.47601,-1.6077,-0.39298,-0.31124,0.29246,-1.5007,-1.4333,0.29161,0.51606,-0.17647,0.59011,1.3775,1.0002,-1.1971,-0.86381,2.706,0.34952,-2.5579,2.0313,-1.8594,0.62825,-0.84329,3.233,-0.40463,-0.25128,-0.39828,-0.90192,0.89894,3.8941,3.1659,-1.1392,0.84126,-0.66154,0.71026,0.59138,-1.3228,-2.2668,-0.65568,-0.15016,-0.15905,-0.2386,1.602,4.4166,1.9975,0.073601,1.727,1.8718,-0.58482,-4.9407,-0.74556,-3.2891,0.39114,-0.04792,0.58685,0.089967,0.60172,-0.4178,0.47967,1.3032,-0.69539,-1.6975,0.62634,1.5881,0.59751,1.1479,0.92816,-1.3412,-0.4301,-1.3712,-2.549,-1.0815,-2.4754,-0.30803,1.257,1.0335,3.0607,0.34647,1.2591,3.8267,-1.5383,2.288,-0.31082,0.19198,0.18543,0.18124,-0.18934,-0.6382,-0.45745,1.0568,0.71123,-0.34829,1.2794,-0.91177,0.71344,-0.40039,-0.16553,0.084046,0.92462,0.16612,-0.69931,-0.90802,-1.1851,-1.0297,0.18491,0.49356,1.26,0.86031,-0.14406,-0.33779,1.5618,2.1627,-1.2721,0.22024,-0.56239,0.35292,2.3289,-0.79723,0.14033,-0.23147,-0.19801,-0.38847,0.022819,0.41777
